session_year,caption,caption_long,party,n_over_side,crossing,data,Legislator,id,seat
1955-01-01T12:00:00Z,"<strong>W. W. Chadwick</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion.",NA,Republican,NA,NA,legislators,"Chadwick, W. W.",31,4
1955-01-01T12:00:00Z,"<strong>Herman H. Chindgren</strong><br/>Republican<br/>Male<br/>Representing Molalla, Clackamas.",NA,Republican,NA,NA,legislators,"Chindgren, Herman H.",32,11
1955-01-01T12:00:00Z,"<strong>Edwin Earl Cone</strong><br/>Republican<br/>Male<br/>Representing Eugene, Lane.",NA,Republican,NA,NA,legislators,"Cone, Edwin Earl",33,19
1955-01-01T12:00:00Z,"<strong>F. H. Dammasch</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Dammasch, F. H.",34,27
1955-01-01T12:00:00Z,"<strong>Leon S. Davis</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,Republican,NA,NA,legislators,"Davis, Leon S.",35,35
1955-01-01T12:00:00Z,"<strong>Harvey H. DeArmond</strong><br/>Republican<br/>Male<br/>Representing Bend, Deschutes.",NA,Republican,NA,NA,legislators,"DeArmond, Harvey H.",36,43
1955-01-01T12:00:00Z,"<strong>Elmer Deetz</strong><br/>Republican<br/>Male<br/>Representing Canby, Clackamas.",NA,Republican,NA,NA,legislators,"Deetz, Elmer",37,51
1955-01-01T12:00:00Z,"<strong>Orval Eaton</strong><br/>Republican<br/>Male<br/>Representing Astoria, Clatsop.",NA,Republican,NA,NA,legislators,"Eaton, Orval",38,5
1955-01-01T12:00:00Z,"<strong>Robert l. Elfstrom</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion.",NA,Republican,NA,NA,legislators,"Elfstrom, Robert l.",39,12
1955-01-01T12:00:00Z,"<strong>Harry C. Elliott</strong><br/>Republican<br/>Male<br/>Representing Tillamook, Tillamook.",NA,Republican,NA,NA,legislators,"Elliott, Harry C.",40,20
1955-01-01T12:00:00Z,"<strong>William J. Gallagher</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Gallagher, William J.",41,28
1955-01-01T12:00:00Z,"<strong>Edward A. Geary</strong><br/>Republican<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,Republican,NA,NA,legislators,"Geary, Edward A.",42,36
1955-01-01T12:00:00Z,"<strong>Wayne R. Giesy</strong><br/>Republican<br/>Male<br/>Representing Monroe, Benton.",NA,Republican,NA,NA,legislators,"Giesy, Wayne R.",43,44
1955-01-01T12:00:00Z,"<strong>John D. Hare</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,Republican,NA,NA,legislators,"Hare, John D.",44,52
1955-01-01T12:00:00Z,"<strong>Lloyd E. Haynes</strong><br/>Republican<br/>Male<br/>Representing Grants Pass, Josephine.",NA,Republican,NA,NA,legislators,"Haynes, Lloyd E.",45,58
1955-01-01T12:00:00Z,"<strong>Earl H. Hill</strong><br/>Republican<br/>Male<br/>Representing Cushman, Lane.",NA,Republican,NA,NA,legislators,"Hill, Earl H.",46,6
1955-01-01T12:00:00Z,"<strong>Arthur P. Ireland</strong><br/>Republican<br/>Male<br/>Representing Forest Grove, Washington, Yamhill.",NA,Republican,NA,NA,legislators,"Ireland, Arthur P.",47,13
1955-01-01T12:00:00Z,"<strong>Robert J. Jensen</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Jensen, Robert J.",48,21
1955-01-01T12:00:00Z,"<strong>V. Edwin Johnson</strong><br/>Republican<br/>Male<br/>Representing Eugene, Lane.",NA,Republican,NA,NA,legislators,"Johnson, V. Edwin",49,29
1955-01-01T12:00:00Z,"<strong>George Layman</strong><br/>Republican<br/>Male<br/>Representing Newberg, Yamhill.",NA,Republican,NA,NA,legislators,"Layman, George",50,37
1955-01-01T12:00:00Z,"<strong>E. A. Littrell</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson.",NA,Republican,NA,NA,legislators,"Littrell, E. A.",51,45
1955-01-01T12:00:00Z,"<strong>Al Loucks</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion.",NA,Republican,NA,NA,legislators,"Loucks, Al",52,53
1955-01-01T12:00:00Z,"<strong>E. H. Mann</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson.",NA,Republican,NA,NA,legislators,"Mann, E. H.",53,59
1955-01-01T12:00:00Z,"<strong>Irvin Mann</strong><br/>Republican<br/>Male<br/>Representing Adams, Umatilla.<br/><br/><em>Irvin Mann passed away while in office.<br/>Stafford Hansell was appointed to fill<br/>the vacancy.</em>",NA,Republican,NA,NA,legislators,"Mann, Irvin",54,14
1955-01-01T12:00:00Z,"<strong>Roderick T. McKenzie</strong><br/>Republican<br/>Male<br/>Representing Sixes, Coos, Curry.",NA,Republican,NA,NA,legislators,"McKenzie, Roderick T.",55,22
1955-01-01T12:00:00Z,"<strong>Fred Meek</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Meek, Fred",56,30
1955-01-01T12:00:00Z,"<strong>Jess W. Savage</strong><br/>Republican<br/>Male<br/>Representing Albany, Linn.",NA,Republican,NA,NA,legislators,"Savage, Jess W.",57,38
1955-01-01T12:00:00Z,"<strong>Ernest E. Schrenk</strong><br/>Republican<br/>Male<br/>Representing Creswell, Lane.",NA,Republican,NA,NA,legislators,"Schrenk, Ernest E.",58,46
1955-01-01T12:00:00Z,"<strong>Loran L. Stewart</strong><br/>Republican<br/>Male<br/>Representing Cottage Grove, Lane.",NA,Republican,NA,NA,legislators,"Stewart, Loran L.",59,54
1955-01-01T12:00:00Z,"<strong>Charles A. Tom</strong><br/>Republican<br/>Male<br/>Representing Rufus, Gilliam, Morrow, Sherman, Wheeler.",NA,Republican,NA,NA,legislators,"Tom, Charles A.",60,60
1957-01-01T12:00:00Z,"<strong>Beulah Hand</strong><br/>Democrat<br/>Female<br/>Representing Milwaukie, Clackamas.",NA,Democrat,NA,NA,legislators,"Hand, Beulah",1,7
1957-01-01T12:00:00Z,"<strong>Katherine Musa</strong><br/>Democrat<br/>Female<br/>Representing The Dalles, Wasco.",NA,Democrat,NA,NA,legislators,"Musa, Katherine",2,15
1957-01-01T12:00:00Z,"<strong>Grace Olivier Peck</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Peck, Grace Olivier",3,23
1957-01-01T12:00:00Z,"<strong>George J. Annala</strong><br/>Democrat<br/>Male<br/>Representing Hood River, Hood River.",NA,Democrat,NA,NA,legislators,"Annala, George J.",4,31
1957-01-01T12:00:00Z,"<strong>Carl Back</strong><br/>Democrat<br/>Male<br/>Representing Port Orford, Coos, Curry.",NA,Democrat,NA,NA,legislators,"Back, Carl",5,39
1957-01-01T12:00:00Z,"<strong>Clarence Barton</strong><br/>Democrat<br/>Male<br/>Representing Coquille, Coos.",NA,Democrat,NA,NA,legislators,"Barton, Clarence",6,47
1957-01-01T12:00:00Z,"<strong>Ed Benedict</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Benedict, Ed",7,55
1957-01-01T12:00:00Z,"<strong>Verne N. Cady</strong><br/>Democrat<br/>Male<br/>Representing Burns, Grant, Harney, Lake.",NA,Democrat,NA,NA,legislators,"Cady, Verne N.",8,1
1957-01-01T12:00:00Z,"<strong>Vernon Cook</strong><br/>Democrat<br/>Male<br/>Representing Gresham, Multnomah.",NA,Democrat,NA,NA,legislators,"Cook, Vernon",9,8
1957-01-01T12:00:00Z,"<strong>Joseph S. Crepeau</strong><br/>Democrat<br/>Male<br/>Representing Cottage Grove, Lane.",NA,Democrat,NA,NA,legislators,"Crepeau, Joseph S.",10,16
1957-01-01T12:00:00Z,"<strong>Pat Dooley</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Dooley, Pat",11,24
1957-01-01T12:00:00Z,"<strong>Ray Dooley</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Dooley, Ray",12,32
1957-01-01T12:00:00Z,"<strong>Robert B. Duncan</strong><br/>Democrat<br/>Male<br/>Representing Medford, Jackson.",NA,Democrat,NA,NA,legislators,"Duncan, Robert B.",13,40
1957-01-01T12:00:00Z,"<strong>Ben Evick</strong><br/>Democrat<br/>Male<br/>Representing Madras, Crook, Jefferson.",NA,Democrat,NA,NA,legislators,"Evick, Ben",14,48
1957-01-01T12:00:00Z,"<strong>Roy Fitzwater</strong><br/>Democrat<br/>Male<br/>Representing Lebanon, Linn.",NA,Democrat,NA,NA,legislators,"Fitzwater, Roy",15,56
1957-01-01T12:00:00Z,"<strong>Al Flegel</strong><br/>Democrat<br/>Male<br/>Representing Roseburg, Douglas.",NA,Democrat,NA,NA,legislators,"Flegel, Al",16,2
1957-01-01T12:00:00Z,"<strong>R. E. Goad</strong><br/>Democrat<br/>Male<br/>Representing Pendleton, Umatilla.",NA,Democrat,NA,NA,legislators,"Goad, R. E.",17,9
1957-01-01T12:00:00Z,"<strong>William. A., Jr. Grenfell</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Grenfell, William. A., Jr.",18,17
1957-01-01T12:00:00Z,"<strong>Richard E. Groener</strong><br/>Democrat<br/>Male<br/>Representing Milwaukie, Clackamas.",NA,Democrat,NA,NA,legislators,"Groener, Richard E.",19,25
1957-01-01T12:00:00Z,"<strong>Ole W. Grubb</strong><br/>Democrat<br/>Male<br/>Representing Bend, Deschutes.",NA,Democrat,NA,NA,legislators,"Grubb, Ole W.",20,33
1957-01-01T12:00:00Z,"<strong>Clinton P., Jr. Haight</strong><br/>Democrat<br/>Male<br/>Representing Baker, Baker.",NA,Democrat,NA,NA,legislators,"Haight, Clinton P., Jr.",21,41
1957-01-01T12:00:00Z,"<strong>William H. Holmstrom</strong><br/>Democrat<br/>Male<br/>Representing Gearhart, Clatsop.",NA,Democrat,NA,NA,legislators,"Holmstrom, William H.",22,49
1957-01-01T12:00:00Z,"<strong>Norman R. Howard</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Howard, Norman R.",23,57
1957-01-01T12:00:00Z,"<strong>Guy Jonas</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion.",NA,Democrat,NA,NA,legislators,"Jonas, Guy",24,3
1957-01-01T12:00:00Z,"<strong>W. O. Kelsay</strong><br/>Democrat<br/>Male<br/>Representing Roseburg, Douglas.",NA,Democrat,NA,NA,legislators,"Kelsay, W. O.",25,10
1957-01-01T12:00:00Z,"<strong>John L. Kerbow</strong><br/>Democrat<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,Democrat,NA,NA,legislators,"Kerbow, John L.",26,18
1957-01-01T12:00:00Z,"<strong>Berkeley Lent</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Lent, Berkeley",27,26
1957-01-01T12:00:00Z,"<strong>Thomas R. McClellan</strong><br/>Democrat<br/>Male<br/>Representing Neotsu, Lincoln.",NA,Democrat,NA,NA,legislators,"McClellan, Thomas R.",28,34
1957-01-01T12:00:00Z,"<strong>Joe Rogers</strong><br/>Democrat<br/>Male<br/>Representing Independence, Polk.",NA,Democrat,NA,NA,legislators,"Rogers, Joe",29,42
1957-01-01T12:00:00Z,"<strong>R. E. Schedeen</strong><br/>Democrat<br/>Male<br/>Representing Gresham, Multnomah.",NA,Democrat,NA,NA,legislators,"Schedeen, R. E.",30,50
1957-01-01T12:00:00Z,"<strong>Keith D. Skelton</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Skelton, Keith D.",31,4
1957-01-01T12:00:00Z,"<strong>Glen M. Stadler</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Stadler, Glen M.",32,11
1957-01-01T12:00:00Z,"<strong>Emil A. Stunz</strong><br/>Democrat<br/>Male<br/>Representing Nyssa, Malheur.",NA,Democrat,NA,NA,legislators,"Stunz, Emil A.",33,19
1957-01-01T12:00:00Z,"<strong>Wayne Turner</strong><br/>Democrat<br/>Male<br/>Representing St. Helens, Columbia.<br/><br/><em>Wayne Turner was appointed to fill the<br/>vacancy of Robert Klemsen who resigned.</em>",NA,Democrat,NA,NA,legislators,"Turner, Wayne",34,27
1957-01-01T12:00:00Z,"<strong>Harry L. Wells</strong><br/>Democrat<br/>Male<br/>Representing LaGrande, Union, Wallowa.",NA,Democrat,NA,NA,legislators,"Wells, Harry L.",35,35
1957-01-01T12:00:00Z,"<strong>Don Willner</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Willner, Don",36,43
1957-01-01T12:00:00Z,"<strong>Carl Yancey</strong><br/>Democrat<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,Democrat,NA,NA,legislators,"Yancey, Carl",37,51
1957-01-01T12:00:00Z,"<strong>Shirley Field</strong><br/>Republican<br/>Female<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Field, Shirley",38,5
1957-01-01T12:00:00Z,"<strong>Eddie Ahrens</strong><br/>Republican<br/>Male<br/>Representing Turner, Marion.",NA,Republican,NA,NA,legislators,"Ahrens, Eddie",39,12
1957-01-01T12:00:00Z,"<strong>Robert A. Bennett</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Bennett, Robert A.",40,20
1957-01-01T12:00:00Z,"<strong>Fayette I. Bristol</strong><br/>Republican<br/>Male<br/>Representing Grants Pass, Josephine.",NA,Republican,NA,NA,legislators,"Bristol, Fayette I.",41,28
1957-01-01T12:00:00Z,"<strong>Herman H. Chindgren</strong><br/>Republican<br/>Male<br/>Representing Molalla, Clackamas.",NA,Republican,NA,NA,legislators,"Chindgren, Herman H.",42,36
1957-01-01T12:00:00Z,"<strong>Edwin E. Cone</strong><br/>Republican<br/>Male<br/>Representing Eugene, Lane.",NA,Republican,NA,NA,legislators,"Cone, Edwin E.",43,44
1957-01-01T12:00:00Z,"<strong>Leon S. Davis</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,Republican,NA,NA,legislators,"Davis, Leon S.",44,52
1957-01-01T12:00:00Z,"<strong>Robert L. Elfstrom</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion.",NA,Republican,NA,NA,legislators,"Elfstrom, Robert L.",45,58
1957-01-01T12:00:00Z,"<strong>Harry C. Elliott</strong><br/>Republican<br/>Male<br/>Representing Tillamook, Tillamook.",NA,Republican,NA,NA,legislators,"Elliott, Harry C.",46,6
1957-01-01T12:00:00Z,"<strong>Wayne R. Giesy</strong><br/>Republican<br/>Male<br/>Representing Monroe, Benton.",NA,Republican,NA,NA,legislators,"Giesy, Wayne R.",47,13
1957-01-01T12:00:00Z,"<strong>John D. Goss</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Goss, John D.",48,21
1957-01-01T12:00:00Z,"<strong>M. Stafford Hansell</strong><br/>Republican<br/>Male<br/>Representing Athena, Umatilla.<br/><br/><em>Stafford M. Hansell was appointed to<br/>fill the vacancy of Irvin Mann who<br/>passed away while in office.</em>",NA,Republican,NA,NA,legislators,"Hansell, M. Stafford",49,29
1957-01-01T12:00:00Z,"<strong>Winton J. Hunt</strong><br/>Republican<br/>Male<br/>Representing Woodburn, Marion.",NA,Republican,NA,NA,legislators,"Hunt, Winton J.",50,37
1957-01-01T12:00:00Z,"<strong>Arthur P. Ireland</strong><br/>Republican<br/>Male<br/>Representing Forest Grove, Washington, Yamhill.",NA,Republican,NA,NA,legislators,"Ireland, Arthur P.",51,45
1957-01-01T12:00:00Z,"<strong>V. Edwin Johnson</strong><br/>Republican<br/>Male<br/>Representing Eugene, Lane.",NA,Republican,NA,NA,legislators,"Johnson, V. Edwin",52,53
1957-01-01T12:00:00Z,"<strong>Graham Killam</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Killam, Graham",53,59
1957-01-01T12:00:00Z,"<strong>George Layman</strong><br/>Republican<br/>Male<br/>Representing Newberg, Yamhill.",NA,Republican,NA,NA,legislators,"Layman, George",54,14
1957-01-01T12:00:00Z,"<strong>E. A. Littrell</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson.",NA,Republican,NA,NA,legislators,"Littrell, E. A.",55,22
1957-01-01T12:00:00Z,"<strong>Fred Meek</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Meek, Fred",56,30
1957-01-01T12:00:00Z,"<strong>John D. Mosser</strong><br/>Republican<br/>Male<br/>Representing Portland, Washington.",NA,Republican,NA,NA,legislators,"Mosser, John D.",57,38
1957-01-01T12:00:00Z,"<strong>Jess W. Savage</strong><br/>Republican<br/>Male<br/>Representing Albany, Linn.",NA,Republican,NA,NA,legislators,"Savage, Jess W.",58,46
1957-01-01T12:00:00Z,"<strong>Charles Allen Tom</strong><br/>Republican<br/>Male<br/>Representing Rufus, Gilliam, Morrow, Sherman, Wheeler.",NA,Republican,NA,NA,legislators,"Tom, Charles Allen",59,54
1957-01-01T12:00:00Z,"<strong>Sam Wilderman</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,Republican,NA,NA,legislators,"Wilderman, Sam",60,60
1959-01-01T12:00:00Z,"<strong>Beulah J. Hand</strong><br/>Democrat<br/>Female<br/>Representing Milwaukie, Clackamas.",NA,Democrat,NA,NA,legislators,"Hand, Beulah J.",1,7
1959-01-01T12:00:00Z,"<strong>Nancy Kirkpatrick</strong><br/>Democrat<br/>Female<br/>Representing Lebanon, Linn.",NA,Democrat,NA,NA,legislators,"Kirkpatrick, Nancy",2,15
1959-01-01T12:00:00Z,"<strong>Katherine Musa</strong><br/>Democrat<br/>Female<br/>Representing The Dalles, Wasco.",NA,Democrat,NA,NA,legislators,"Musa, Katherine",3,23
1959-01-01T12:00:00Z,"<strong>Juanita N. Orr</strong><br/>Democrat<br/>Female<br/>Representing Lake Grove, Clackamas.",NA,Democrat,NA,NA,legislators,"Orr, Juanita N.",4,31
1959-01-01T12:00:00Z,"<strong>Grace Olivier Peck</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Peck, Grace Olivier",5,39
1959-01-01T12:00:00Z,"<strong>Wickes Shaw</strong><br/>Democrat<br/>Female<br/>Representing Eugene, Lane.",NA,Democrat,NA,NA,legislators,"Shaw, Wickes",6,47
1959-01-01T12:00:00Z,"<strong>George J. Annala</strong><br/>Democrat<br/>Male<br/>Representing Hood River, Hood River.",NA,Democrat,NA,NA,legislators,"Annala, George J.",7,55
1959-01-01T12:00:00Z,"<strong>Carl Back</strong><br/>Democrat<br/>Male<br/>Representing Port Orford, Coos, Curry.",NA,Democrat,NA,NA,legislators,"Back, Carl",8,1
1959-01-01T12:00:00Z,"<strong>Clarence Barton</strong><br/>Democrat<br/>Male<br/>Representing Coquille, Coos.",NA,Democrat,NA,NA,legislators,"Barton, Clarence",9,8
1959-01-01T12:00:00Z,"<strong>Edwin E. Benedict</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Benedict, Edwin E.",10,16
1959-01-01T12:00:00Z,"<strong>Bill Bradley</strong><br/>Democrat<br/>Male<br/>Representing Gresham, Multnomah.",NA,Democrat,NA,NA,legislators,"Bradley, Bill",11,24
1959-01-01T12:00:00Z,"<strong>Verne N. Cady</strong><br/>Democrat<br/>Male<br/>Representing Burns, Harney.",NA,Democrat,NA,NA,legislators,"Cady, Verne N.",12,32
1959-01-01T12:00:00Z,"<strong>Harold B. Christopher</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Christopher, Harold B.",13,40
1959-01-01T12:00:00Z,"<strong>Vernon Cook</strong><br/>Democrat<br/>Male<br/>Representing Troutdale, Multnomah.",NA,Democrat,NA,NA,legislators,"Cook, Vernon",14,48
1959-01-01T12:00:00Z,"<strong>Ray Dooley</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Dooley, Ray",15,56
1959-01-01T12:00:00Z,"<strong>Robert B. Duncan</strong><br/>Democrat<br/>Male<br/>Representing Medford, Jackson.",NA,Democrat,NA,NA,legislators,"Duncan, Robert B.",16,2
1959-01-01T12:00:00Z,"<strong>Ben Evick</strong><br/>Democrat<br/>Male<br/>Representing Madras, Crook, Jefferson.",NA,Democrat,NA,NA,legislators,"Evick, Ben",17,9
1959-01-01T12:00:00Z,"<strong>Roy Fitzwater</strong><br/>Democrat<br/>Male<br/>Representing Lebanon, Linn.",NA,Democrat,NA,NA,legislators,"Fitzwater, Roy",18,17
1959-01-01T12:00:00Z,"<strong>Al Flegel</strong><br/>Democrat<br/>Male<br/>Representing Roseburg, Douglas.",NA,Democrat,NA,NA,legislators,"Flegel, Al",19,25
1959-01-01T12:00:00Z,"<strong>Clinton P. Haight</strong><br/>Democrat<br/>Male<br/>Representing Baker, Baker.",NA,Democrat,NA,NA,legislators,"Haight, Clinton P.",20,33
1959-01-01T12:00:00Z,"<strong>William H. Holmstrom</strong><br/>Democrat<br/>Male<br/>Representing Gearhart, Clatsop.",NA,Democrat,NA,NA,legislators,"Holmstrom, William H.",21,41
1959-01-01T12:00:00Z,"<strong>Norman R. Howard</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,Democrat,NA,NA,legislators,"Howard, Norman R.",22,49
1959-01-01T12:00:00Z,"<strong>W. O. Kelsay</strong><br/>Democrat<br/>Male<br/>Representing Roseburg, Douglas.",NA,Democrat,NA,NA,legislators,"Kelsay, W. O.",23,57
1959-01-01T12:00:00Z,"<strong>John L. Kerbow</strong><br/>Democrat<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,Democrat,NA,NA,legislators,"Kerbow, John L.",24,3
1959-01-01T12:00:00Z,"<strong>Thomas R. McClellan</strong><br/>Democrat<br/>Male<br/>Representing Neotsu, Lincoln.",NA,Democrat,NA,NA,legislators,"McClellan, Thomas R.",25,10
1959-01-01T12:00:00Z,"<strong>Don McKinnis</strong><br/>Democrat<br/>Male<br/>Representing Summerville, Union, Wallowa.",NA,Democrat,NA,NA,legislators,"McKinnis, Don",26,18
